Ano;ID Eleccion;ID Region;Territorio;Partido;Candidato;Sexo;Edad
2017;CONSEJEROS REGIONALES;10;LLANQUIHUE;PARTIDO DEMOCRATA CRISTIANO;JESSICA CAMPOS TOLEDO;MUJER;45
2017;CONSEJEROS REGIONALES;10;LLANQUIHUE;PARTIDO DEMOCRATA CRISTIANO;VICTOR HUGO MUNZENMAYER CHAVEZ;HOMBRE;68
2017;CONSEJEROS REGIONALES;10;LLANQUIHUE;PODER;MARIO ADRIAN MEDINA TOLEDO;HOMBRE;35
2017;CONSEJEROS REGIONALES;10;LLANQUIHUE;PODER;IVAN LEONEL GONZALEZ ESCOBAR;HOMBRE;22
2017;CONSEJEROS REGIONALES;10;OSORNO;UNION DEMOCRATA INDEPENDIENTE;MARIA ANGELICA BARRAZA ARELLANO;MUJER;71
2017;CONSEJEROS REGIONALES;10;OSORNO;UNION DEMOCRATA INDEPENDIENTE;SEBASTIAN  CRUZAT CARCAMO;HOMBRE;30
2017;CONSEJEROS REGIONALES;10;OSORNO;PARTIDO REGIONALISTA INDEPENDIENTE;JOSE ARMANDO GUARDA CARRILLO;HOMBRE;62
2017;CONSEJEROS REGIONALES;10;OSORNO;PARTIDO REGIONALISTA INDEPENDIENTE;DAGOBERTO NATANAEL TORO GUAJARDO;HOMBRE;45
2017;CONSEJEROS REGIONALES;10;OSORNO;INDEPENDIENTE;CARLOS  MORAGA SILVA;HOMBRE;33
2017;CONSEJEROS REGIONALES;10;OSORNO;INDEPENDIENTE;GLORIA  RISCO ALVAREZ;MUJER;56
2017;CONSEJEROS REGIONALES;10;OSORNO;RENOVACION NACIONAL;ALEXIS CASANOVA CARDENAS;HOMBRE;54
2017;CONSEJEROS REGIONALES;10;OSORNO;RENOVACION NACIONAL;HECTOR KEMP VASQUEZ;HOMBRE;67
2017;CONSEJEROS REGIONALES;10;OSORNO;PARTIDO COMUNISTA DE CHILE;ELBA ELENA VARGAS FUENTES;MUJER;58
2017;CONSEJEROS REGIONALES;10;OSORNO;PARTIDO POR LA DEMOCRACIA;SERGIO ALEXIS URBANO GONZALEZ;HOMBRE;44
2017;CONSEJEROS REGIONALES;10;OSORNO;PARTIDO POR LA DEMOCRACIA;JUAN CARLOS DUHALDE ROMERO;HOMBRE;61
2017;CONSEJEROS REGIONALES;10;OSORNO;INDEPENDIENTE;ALEX ROBINSON OJEDA WESTERMEIER;HOMBRE;39
2017;CONSEJEROS REGIONALES;10;OSORNO;INDEPENDIENTE;MAYBELIN BETZABETH VARGAS FRIEDERICKSEN;MUJER;32
2017;CONSEJEROS REGIONALES;10;OSORNO;INDEPENDIENTE;JESSICA GEMMA KRAMM PERALTA;MUJER;36
2017;CONSEJEROS REGIONALES;10;OSORNO;INDEPENDIENTE;GASTON ANDRES SOTO SOTO;HOMBRE;32
2017;CONSEJEROS REGIONALES;10;OSORNO;DEMOCRACIA REGIONAL PATAGONICA;LUIS ALEJANDRO VELASQUEZ VELASQUEZ;HOMBRE;21
2017;CONSEJEROS REGIONALES;10;OSORNO;INDEPENDIENTE;JUAN CARLOS SOTO SANHUEZA;HOMBRE;55
2017;CONSEJEROS REGIONALES;10;OSORNO;INDEPENDIENTE;BORIS EDUARDO URIBE ILLESCA;HOMBRE;27
2017;CONSEJEROS REGIONALES;10;OSORNO;PARTIDO SOCIALISTA DE CHILE;ADA CORALI FRIDERICKSEN JARA;MUJER;36
2017;CONSEJEROS REGIONALES;10;OSORNO;PARTIDO SOCIALISTA DE CHILE;FRANCISCO JAVIER REYES CASTRO;HOMBRE;41
2017;CONSEJEROS REGIONALES;10;OSORNO;PARTIDO DEMOCRATA CRISTIANO;JOSE LUIS MUÑOZ URIBE;HOMBRE;44
2017;CONSEJEROS REGIONALES;10;OSORNO;PARTIDO DEMOCRATA CRISTIANO;CARLOS  PEÑA RIOS;HOMBRE;56
2017;CONSEJEROS REGIONALES;10;PALENA;INDEPENDIENTE;LUIS  GUTIERREZ ARAYA;HOMBRE;55
2017;CONSEJEROS REGIONALES;10;PALENA;RENOVACION NACIONAL;FERNANDO HERNANDEZ TORRES;HOMBRE;40
2017;CONSEJEROS REGIONALES;10;PALENA;RENOVACION NACIONAL;GUILLERMO  WHITE MUÑOZ;HOMBRE;47
2017;CONSEJEROS REGIONALES;10;PALENA;PARTIDO COMUNISTA DE CHILE;CRISTIAN ALEXIS MOLINA SOTO;HOMBRE;42
2017;CONSEJEROS REGIONALES;10;PALENA;PARTIDO DEMOCRATA CRISTIANO;LEON  ROA SOTO;HOMBRE;69
2017;CONSEJEROS REGIONALES;10;PALENA;PARTIDO SOCIALISTA DE CHILE;ROBERTO SOTO ESCALONA;HOMBRE;32
2017;CONSEJEROS REGIONALES;11;AISEN;UNION DEMOCRATA INDEPENDIENTE;ELIGIO ANGEL MONTECINOS ARAYA;HOMBRE;65
2017;CONSEJEROS REGIONALES;11;AISEN;UNION DEMOCRATA INDEPENDIENTE;MANUEL  ORTIZ TORRES;HOMBRE;56
2017;CONSEJEROS REGIONALES;11;AISEN;RENOVACION NACIONAL;CESAR PARDO VALLEJOS;HOMBRE;51
2017;CONSEJEROS REGIONALES;11;AISEN;RENOVACION NACIONAL;JORGE  SEPULVEDA HAUGEN;HOMBRE;55
2017;CONSEJEROS REGIONALES;11;AISEN;RENOVACION NACIONAL;JOSE  SOTO OYARZO;HOMBRE;64
2017;CONSEJEROS REGIONALES;11;AISEN;INDEPENDIENTE;PAOLA RODRIGUEZ CUEVAS;MUJER;40
2017;CONSEJEROS REGIONALES;11;AISEN;PARTIDO RADICAL SOCIALDEMOCRATA;JULIO  URIBE ALVARADO;HOMBRE;47
2017;CONSEJEROS REGIONALES;11;AISEN;PARTIDO RADICAL SOCIALDEMOCRATA;LUIS NOLBERTO COÑUECAR LAGOS;HOMBRE;64
2017;CONSEJEROS REGIONALES;11;AISEN;PARTIDO COMUNISTA DE CHILE;MARCIA ALEJANDRA NAHUELQUIN DELGADO;MUJER;43
2017;CONSEJEROS REGIONALES;11;AISEN;REVOLUCION DEMOCRATICA;MARIOLI SILVIA TORO HUENULAO;MUJER;44
2017;CONSEJEROS REGIONALES;11;AISEN;REVOLUCION DEMOCRATICA;CRISTIAN OMAR SEPULVEDA TRONCOSO;HOMBRE;37
2017;CONSEJEROS REGIONALES;11;AISEN;DEMOCRACIA REGIONAL PATAGONICA;DANIELA PAZ MORALES WESTERMEYER;MUJER;29
2017;CONSEJEROS REGIONALES;11;AISEN;INDEPENDIENTE;ARIEL MAURICIO LILLO LILLO;HOMBRE;35
2017;CONSEJEROS REGIONALES;11;AISEN;INDEPENDIENTE;BIANCA ORNELLA TEPPA TORRES;MUJER;31
2017;CONSEJEROS REGIONALES;11;AISEN;PARTIDO DEMOCRATA CRISTIANO;SERGIO ARTURO GONZALEZ BORQUEZ;HOMBRE;51
2017;CONSEJEROS REGIONALES;11;AISEN;PARTIDO DEMOCRATA CRISTIANO;PAULINA ALEJANDRA ZAPATA CORTES;MUJER;35
2017;CONSEJEROS REGIONALES;11;AISEN;PARTIDO SOCIALISTA DE CHILE;JULIO ESTEBAN ROSSEL GONZALEZ;HOMBRE;40
2017;CONSEJEROS REGIONALES;11;AISEN;PARTIDO SOCIALISTA DE CHILE;RODOLFO  ZIMMERMANN MUSSIETT;HOMBRE;57
2017;CONSEJEROS REGIONALES;11;CAPITAN PRAT;UNION DEMOCRATA INDEPENDIENTE;ANTONIO  CADAGAN SEPULVEDA;HOMBRE;34
2017;CONSEJEROS REGIONALES;11;CAPITAN PRAT;UNION DEMOCRATA INDEPENDIENTE;CARLOS  MELLA ARZOLA;HOMBRE;63
2017;CONSEJEROS REGIONALES;11;CAPITAN PRAT;RENOVACION NACIONAL;CARLOS CAMPOS SAIGG;HOMBRE;50
2017;CONSEJEROS REGIONALES;11;CAPITAN PRAT;INDEPENDIENTE;CRISTOBAL LOPEZ MORALES;HOMBRE;28
2017;CONSEJEROS REGIONALES;11;CAPITAN PRAT;INDEPENDIENTE;AUGUSTO HERNANDEZ AGUILANTE;HOMBRE;37
2017;CONSEJEROS REGIONALES;11;CAPITAN PRAT;PARTIDO DEMOCRATA CRISTIANO;JORGE PATRICIO ABELLO MOLL;HOMBRE;45
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;UNION DEMOCRATA INDEPENDIENTE;EDUARDO  VERA WANDERSLEBEN;HOMBRE;59
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;UNION DEMOCRATA INDEPENDIENTE;EUGENIO  CANALES CANALES;HOMBRE;44
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;PARTIDO REGIONALISTA INDEPENDIENTE;RODRIGO GABRIEL CUBILLA RETAMAL;HOMBRE;33
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;RENOVACION NACIONAL;MARCIA  RAPHAEL MORA;MUJER;53
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;RENOVACION NACIONAL;RAUL  RUDOLPHI ALTANER;HOMBRE;42
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;RENOVACION NACIONAL;VALENTIN  SOLIS CABEZAS;HOMBRE;57
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;EVOLUCION POLITICA;JESSICA  CONTRERAS LEGUE;MUJER;38
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;EVOLUCION POLITICA;CINTHYA  PANTANALLI WANDERSLEBEN;MUJER;37
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;INDEPENDIENTE;ROLF CHRISTIAN TRAEGER GIMENO;HOMBRE;38
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;PARTIDO RADICAL SOCIALDEMOCRATA;GUSTAVO  VILLARROEL PINILLA;HOMBRE;66
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;PARTIDO RADICAL SOCIALDEMOCRATA;NORMA ELIANA CARCAMO LEVICOY;MUJER;46
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;PARTIDO POR LA DEMOCRACIA;SILVIA VERONICA DELFIN CORTES;MUJER;62
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;PARTIDO POR LA DEMOCRACIA;MACARENA MAGDALENA MEDRANO VILLAGRA;MUJER;41
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;PARTIDO COMUNISTA DE CHILE;JUAN ENRIQUE CATALAN JARA;HOMBRE;40
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;INDEPENDIENTE;JUAN LUIS AMENABAR GRANELLA;HOMBRE;44
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;REVOLUCION DEMOCRATICA;MARIANELA PAOLA MOLINA MANSILLA;MUJER;46
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;REVOLUCION DEMOCRATICA;RODRIGO ALEJANDRO ARAYA MORALES;HOMBRE;48
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;REVOLUCION DEMOCRATICA;PATRICIO SANHUEZA ULLOA;HOMBRE;49
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;INDEPENDIENTE;HECTOR MANUEL ACEVEDO MARIN;HOMBRE;68
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;DEMOCRACIA REGIONAL PATAGONICA;TAMARA INES MANCILLA ACEVEDO;MUJER;31
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;DEMOCRACIA REGIONAL PATAGONICA;RICARDO FRANCISCO CARMI ROJAS;HOMBRE;39
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;DEMOCRACIA REGIONAL PATAGONICA;MAURICIO  HENRIQUEZ BARRIA;HOMBRE;37
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;DEMOCRACIA REGIONAL PATAGONICA;CLAUDIA DEL CARMEN BORQUEZ YAÑEZ;MUJER;48
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;INDEPENDIENTE;GONZALO HERNAN ARANGUIZ VALENZUELA;HOMBRE;44
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;INDEPENDIENTE;IVAN ARTURO JARA ARANEDA;HOMBRE;58
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;PARTIDO SOCIALISTA DE CHILE;JUAN BAUTISTA ALVAREZ SANTANA;HOMBRE;56
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;PARTIDO SOCIALISTA DE CHILE;MARIA INES COÑUECAR OJEDA;MUJER;62
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;PARTIDO SOCIALISTA DE CHILE;ANDREA JACQUELINE MACIAS PALMA;MUJER;38
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;PARTIDO DEMOCRATA CRISTIANO;IVIS DORIS DINAMARCA JARA;MUJER;64
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;PARTIDO DEMOCRATA CRISTIANO;FLORENTINO NEDIN VEGA SEGUEL;HOMBRE;51
2017;CONSEJEROS REGIONALES;11;COYHAIQUE;PARTIDO DEMOCRATA CRISTIANO;ROCCO ANTONIO MARTINIELLO AVILA;HOMBRE;74
2017;CONSEJEROS REGIONALES;11;GENERAL CARRERA;UNION DEMOCRATA INDEPENDIENTE;LILIAN  INOSTROZA PARRA;MUJER;35
2017;CONSEJEROS REGIONALES;11;GENERAL CARRERA;UNION DEMOCRATA INDEPENDIENTE;CARLOS  QUINTUL CEA;HOMBRE;37
2017;CONSEJEROS REGIONALES;11;GENERAL CARRERA;RENOVACION NACIONAL;JORGE HEREME HASEN;HOMBRE;41
2017;CONSEJEROS REGIONALES;11;GENERAL CARRERA;INDEPENDIENTE;EDUIN JOSE CAYUN GONZALEZ;HOMBRE;56
2017;CONSEJEROS REGIONALES;11;GENERAL CARRERA;PARTIDO POR LA DEMOCRACIA;WASHINGTON  MEDINA MARTINEZ;HOMBRE;36
2017;CONSEJEROS REGIONALES;11;GENERAL CARRERA;PARTIDO DEMOCRATA CRISTIANO;ARIEL VALDOVINO KEIM HERMOSILLA;HOMBRE;36
2017;CONSEJEROS REGIONALES;12;ANTARTICA CHILENA;UNION DEMOCRATA INDEPENDIENTE;NELSON  CARCAMO BARRERA;HOMBRE;66
2017;CONSEJEROS REGIONALES;12;ANTARTICA CHILENA;RENOVACION NACIONAL;RODOLFO MONCADA SALAZAR;HOMBRE;32
2017;CONSEJEROS REGIONALES;12;ANTARTICA CHILENA;INDEPENDIENTE;MARCELO GARRIDO PINO;HOMBRE;53
2017;CONSEJEROS REGIONALES;12;ANTARTICA CHILENA;PARTIDO RADICAL SOCIALDEMOCRATA;FERNANDO MAURICIO CAICHEO MUÑOZ;HOMBRE;48
2017;CONSEJEROS REGIONALES;12;ANTARTICA CHILENA;INDEPENDIENTE;ANDREA KIMBERLY GOMEZ CARCAMO;MUJER;32
2017;CONSEJEROS REGIONALES;12;ANTARTICA CHILENA;INDEPENDIENTE;LUIS ALEJANDRO LLAIPEN CAÑUÑAN;HOMBRE;41
2017;CONSEJEROS REGIONALES;12;MAGALLANES;UNION DEMOCRATA INDEPENDIENTE;ALEJANDRO  SOLER GUTIERREZ;HOMBRE;44
2017;CONSEJEROS REGIONALES;12;MAGALLANES;UNION DEMOCRATA INDEPENDIENTE;ROXANA  GALLARDO CONCHA;MUJER;49
2017;CONSEJEROS REGIONALES;12;MAGALLANES;UNION DEMOCRATA INDEPENDIENTE;BEATRIZ  SANCHEZ CAÑETE;MUJER;55
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;JULIAN EDGARDO MANCILLA PEREZ;HOMBRE;61
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;BORIS STIPICIC MATIC;HOMBRE;71
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;DAVID ROMO GARRIDO;HOMBRE;46
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;MARIA PATRICIA  NAVARRO GUERRERO;MUJER;48
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO PROGRESISTA;ROBERTO SAHR DOMIAN;HOMBRE;69
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO PROGRESISTA;ERNESTO RODY GOMEZ GALLEGOS;HOMBRE;62
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO PROGRESISTA;ROMINA ANDREA LARA VELASQUEZ;MUJER;34
2017;CONSEJEROS REGIONALES;12;MAGALLANES;EVOLUCION POLITICA;RODOLFO CONCHA PAEILE;HOMBRE;49
2017;CONSEJEROS REGIONALES;12;MAGALLANES;EVOLUCION POLITICA;LAURA ANGELICA CAMPOS MUÑOZ;MUJER;69
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;JOAQUIN VASQUEZ ELIAS;HOMBRE;29
2017;CONSEJEROS REGIONALES;12;MAGALLANES;RENOVACION NACIONAL;JORGE  BALICH ROJEL;HOMBRE;70
2017;CONSEJEROS REGIONALES;12;MAGALLANES;RENOVACION NACIONAL;ANTONIO RISPOLI GINER;HOMBRE;76
2017;CONSEJEROS REGIONALES;12;MAGALLANES;RENOVACION NACIONAL;JORGE VEGA GERMAIN;HOMBRE;76
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;ALEJANDRO  KUSANOVIC GLUSEVIC;HOMBRE;56
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO POR LA DEMOCRACIA;JAIME GONZALO URIBE HERMOSILLA;HOMBRE;45
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO POR LA DEMOCRACIA;SOFIA BEATRIZ DIAZ AGUILAR;MUJER;43
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO POR LA DEMOCRACIA;MARCELINO ALEJANDRO AGUAYO CONCHA;HOMBRE;47
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO RADICAL SOCIALDEMOCRATA;JOSE MATEO MASLOV VELASQUEZ;HOMBRE;53
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO RADICAL SOCIALDEMOCRATA;KARINA ANDREA ARIZMENDY CARILAO;MUJER;41
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;EMILIO OSCAR BOCCAZZI CAMPOS;HOMBRE;51
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO COMUNISTA DE CHILE;DALIVOR PAVEL ETEROVIC DIAZ;HOMBRE;52
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO COMUNISTA DE CHILE;JUAN FELIPE VUKUSICH COVACIC;HOMBRE;62
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO HUMANISTA;CHRISTIAN BORDOLI AQUEVEQUE;HOMBRE;49
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;MAURICIO  MUÑOZ GATICA;HOMBRE;47
2017;CONSEJEROS REGIONALES;12;MAGALLANES;DEMOCRACIA REGIONAL PATAGONICA;MIROSLAVA SOLEDAD MARTINEZ PEREZ;MUJER;53
2017;CONSEJEROS REGIONALES;12;MAGALLANES;DEMOCRACIA REGIONAL PATAGONICA;SOFIA GABRIELA ANDRADE MENDOZA;MUJER;31
2017;CONSEJEROS REGIONALES;12;MAGALLANES;DEMOCRACIA REGIONAL PATAGONICA;LUCIA ALEJANDRA MUÑOZ CONCHA;MUJER;38
2017;CONSEJEROS REGIONALES;12;MAGALLANES;DEMOCRACIA REGIONAL PATAGONICA;ALDO RICARDO MATTIONI AVILA;HOMBRE;43
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;SERGIO ANDRES VILCHES VILLANUEVA;HOMBRE;36
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;RODRIGO ALBERTO UTZ CONTRERAS;HOMBRE;52
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;GONZALO FELIPE BRAVO RUIZ;HOMBRE;28
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO SOCIALISTA DE CHILE;ANTONIO BRADASIC SILLARD;HOMBRE;61
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO SOCIALISTA DE CHILE;RAMON LOBOS VASQUEZ;HOMBRE;57
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO SOCIALISTA DE CHILE;GUILLERMO JAVIER SOTO AGUILERA;HOMBRE;43
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;BEATRIZ LOPEZ LOPEZ;MUJER;59
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO DEMOCRATA CRISTIANO;MIGUEL ANGEL SIERPE GALLARDO;HOMBRE;63
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO DEMOCRATA CRISTIANO;NICOLAS GALVEZ LOPEZ;HOMBRE;37
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO DEMOCRATA CRISTIANO;GLORIA MARCELA CHODIL IVANOVIC;MUJER;50
2017;CONSEJEROS REGIONALES;12;MAGALLANES;PARTIDO DEMOCRATA CRISTIANO;VICTOR ARNOLDO LOW OYARZUN;HOMBRE;62
2017;CONSEJEROS REGIONALES;12;MAGALLANES;INDEPENDIENTE;LUIS LEGAZA SOTO;HOMBRE;58
2017;CONSEJEROS REGIONALES;12;TIERRA DEL FUEGO;UNION DEMOCRATA INDEPENDIENTE;FERNANDO CALLAHAN BARRIENTOS;HOMBRE;37
2017;CONSEJEROS REGIONALES;12;TIERRA DEL FUEGO;UNION DEMOCRATA INDEPENDIENTE;HERNAN FERREIRA ZEBALLOS;HOMBRE;52
2017;CONSEJEROS REGIONALES;12;TIERRA DEL FUEGO;RENOVACION NACIONAL;MARGARITA NORAMBUENA CAVIEDES;MUJER;57
2017;CONSEJEROS REGIONALES;12;TIERRA DEL FUEGO;RENOVACION NACIONAL;JUAN  CARRASCO OYARZUN;HOMBRE;42
2017;CONSEJEROS REGIONALES;12;TIERRA DEL FUEGO;PARTIDO RADICAL SOCIALDEMOCRATA;FRANCISCO OMAR ROS GARAY;HOMBRE;46
2017;CONSEJEROS REGIONALES;12;TIERRA DEL FUEGO;PARTIDO POR LA DEMOCRACIA;ANDRES LOPEZ ESPAÑA;HOMBRE;50
2017;CONSEJEROS REGIONALES;12;TIERRA DEL FUEGO;PARTIDO SOCIALISTA DE CHILE;PATRICIA VICTORIA VARGAS OYARZO;MUJER;49
2017;CONSEJEROS REGIONALES;12;TIERRA DEL FUEGO;PARTIDO DEMOCRATA CRISTIANO;MANUEL ARISTIDES LONCON GUALA;HOMBRE;52
2017;CONSEJEROS REGIONALES;12;ULTIMA ESPERANZA;INDEPENDIENTE;MAX SALAS ILLANES;HOMBRE;42
2017;CONSEJEROS REGIONALES;12;ULTIMA ESPERANZA;UNION DEMOCRATA INDEPENDIENTE;YAMMY  WARNER ALVAREZ;MUJER;37
2017;CONSEJEROS REGIONALES;12;ULTIMA ESPERANZA;INDEPENDIENTE;BERNARDITA  LEAL TRIVIÑO;MUJER;58
2017;CONSEJEROS REGIONALES;12;ULTIMA ESPERANZA;EVOLUCION POLITICA;GONZALO VALDES LUFI;HOMBRE;34
2017;CONSEJEROS REGIONALES;12;ULTIMA ESPERANZA;PARTIDO RADICAL SOCIALDEMOCRATA;ROMINA ALVAREZ ALARCON;MUJER;28
2017;CONSEJEROS REGIONALES;12;ULTIMA ESPERANZA;PARTIDO COMUNISTA DE CHILE;JORGE MAURICIO RUIZ AGUILA;HOMBRE;42
2017;CONSEJEROS REGIONALES;12;ULTIMA ESPERANZA;DEMOCRACIA REGIONAL PATAGONICA;GIOVANNI PATRICIO AGUILAR PARIS;HOMBRE;41
2017;CONSEJEROS REGIONALES;12;ULTIMA ESPERANZA;DEMOCRACIA REGIONAL PATAGONICA;BLANCA NOEMI MONTAÑA CANALES;MUJER;53
2017;CONSEJEROS REGIONALES;12;ULTIMA ESPERANZA;INDEPENDIENTE;TOLENTINO SEGUNDO SOTO ESPAÑA;HOMBRE;62
2017;CONSEJEROS REGIONALES;12;ULTIMA ESPERANZA;PARTIDO SOCIALISTA DE CHILE;HECTOR  CUYUL ROGEL;HOMBRE;49
2017;CONSEJEROS REGIONALES;12;ULTIMA ESPERANZA;INDEPENDIENTE;SERGIO ANTONIO PAINEL MONTIEL;HOMBRE;43
2017;CONSEJEROS REGIONALES;13;CHACABUCO;PARTIDO REGIONALISTA INDEPENDIENTE;RODRIGO CARAMORI DONOSO;HOMBRE;38
2017;CONSEJEROS REGIONALES;13;CHACABUCO;UNION DEMOCRATA INDEPENDIENTE;JOSE AGUSTIN OLAVARRIA RODRIGUEZ;HOMBRE;51
2017;CONSEJEROS REGIONALES;13;CHACABUCO;PARTIDO PROGRESISTA;CESAR ANTONIO RUBIO VALENZUELA;HOMBRE;35
2017;CONSEJEROS REGIONALES;13;CHACABUCO;EVOLUCION POLITICA; VALEZKA BRAVO PASTEN;MUJER;45
2017;CONSEJEROS REGIONALES;13;CHACABUCO;RENOVACION NACIONAL;MICHAEL  ARAOS SEREY;HOMBRE;42
2017;CONSEJEROS REGIONALES;13;CHACABUCO;PARTIDO COMUNISTA DE CHILE;VICTOR JESUS SALFATE OBANDO;HOMBRE;28
2017;CONSEJEROS REGIONALES;13;CHACABUCO;PARTIDO RADICAL SOCIALDEMOCRATA;FELIPE ANDRES NAVARRETE VARAS;HOMBRE;41
2017;CONSEJEROS REGIONALES;13;CHACABUCO;INDEPENDIENTE;HECTOR  AHUMADA ROJAS;HOMBRE;35
2017;CONSEJEROS REGIONALES;13;CHACABUCO;REVOLUCION DEMOCRATICA;ELISA ESTER GALVEZ ESPINACE;MUJER;35
2017;CONSEJEROS REGIONALES;13;CHACABUCO;PARTIDO DEMOCRATA CRISTIANO;CARLOS ESCOBAR PAREDES;HOMBRE;75
2017;CONSEJEROS REGIONALES;13;CHACABUCO;PARTIDO SOCIALISTA DE CHILE;MARCOS SALGADO BALBOA;HOMBRE;49
2017;CONSEJEROS REGIONALES;13;CHACABUCO;PARTIDO ECOLOGISTA VERDE;GONZALO EDUARDO IÑIGUEZ GONZALEZ;HOMBRE;29
2017;CONSEJEROS REGIONALES;13;CHACABUCO;INDEPENDIENTE;DANIEL ESTEBAN GODOY MENDEZ;HOMBRE;34
2017;CONSEJEROS REGIONALES;13;CHACABUCO;INDEPENDIENTE;DEBORA  SEPULVEDA ROJAS;MUJER;44
2017;CONSEJEROS REGIONALES;13;CORDILLERA;UNION DEMOCRATA INDEPENDIENTE;JESSICA  LANDEROS YAÑEZ;MUJER;43
2017;CONSEJEROS REGIONALES;13;CORDILLERA;INDEPENDIENTE;CRISTIAN  RUIZ CERPA;HOMBRE;47
2017;CONSEJEROS REGIONALES;13;CORDILLERA;INDEPENDIENTE;JUAN ENRIQUE PEREZ CEBALLOS;HOMBRE;38
2017;CONSEJEROS REGIONALES;13;CORDILLERA;PARTIDO PROGRESISTA;CARLOS ARIEL CARTER FERNANDEZ;HOMBRE;40
2017;CONSEJEROS REGIONALES;13;CORDILLERA;PARTIDO PROGRESISTA;ELCIO JOSE AVILA ACUÑA;HOMBRE;47
2017;CONSEJEROS REGIONALES;13;CORDILLERA;INDEPENDIENTE;JOSEFINA SOLANGE GONZALEZ QUEZADA;MUJER;27
2017;CONSEJEROS REGIONALES;13;CORDILLERA;RENOVACION NACIONAL;CLAUDIA  FAUNDEZ FUENTES;MUJER;49
2017;CONSEJEROS REGIONALES;13;CORDILLERA;RENOVACION NACIONAL;CATERINA  KLEIN PLESNAR;MUJER;36
2017;CONSEJEROS REGIONALES;13;CORDILLERA;INDEPENDIENTE; MARCELO NEIRA CORTEZ;HOMBRE;44
2017;CONSEJEROS REGIONALES;13;CORDILLERA;PARTIDO POR LA DEMOCRACIA;FERNANDO MADRID CATALAN;HOMBRE;55
