ID Eleccion;ID Region;Region;Territorio;Candidato(a);Nombre;Paterno;Materno;Sexo;Edad;Rango;ID Partido;Partido
ALCALDES;4;DE COQUIMBO;LA SERENA;ROBERTO ELIAS JACOB JURE;ROBERTO ELIAS;JACOB;JURE;MASCULINO;70;70-74;PR;PARTIDO RADICAL DE CHILE
ALCALDES;4;DE COQUIMBO;LA SERENA;VICTOR HUGO CASTAÑEDA VARGAS;VICTOR HUGO;CASTAÑEDA;VARGAS;MASCULINO;58;55-59;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;LOS VILOS;CHRISTIAN FRANK GROSS HIDALGO;CHRISTIAN FRANK;GROSS;HIDALGO;MASCULINO;41;40-44;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;LOS VILOS;JOCELYN ALEJANDRA TORDECILLA JORQUERA;JOCELYN ALEJANDRA;TORDECILLA;JORQUERA;FEMENINO;41;40-44;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;LOS VILOS;JUAN JALET HISI ESPINOZA;JUAN JALET;HISI;ESPINOZA;MASCULINO;43;40-44;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;LOS VILOS;MACARENA NAVEA ESPINOZA;MACARENA;NAVEA;ESPINOZA;FEMENINO;43;40-44;RN;RENOVACION NACIONAL
ALCALDES;4;DE COQUIMBO;LOS VILOS;MANUEL MARCARIAN JULIO;MANUEL;MARCARIAN;JULIO;MASCULINO;47;45-49;PCCH;PARTIDO COMUNISTA DE CHILE
ALCALDES;4;DE COQUIMBO;LOS VILOS;OSCAR ENRIQUE PEREIRA PERALTA;OSCAR ENRIQUE;PEREIRA;PERALTA;MASCULINO;40;40-44;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;MONTE PATRIA;CAMILO OSSANDON ESPINOZA;CAMILO;OSSANDON;ESPINOZA;MASCULINO;40;40-44;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;4;DE COQUIMBO;MONTE PATRIA;CRISTIAN DANIEL HERRERA PEÑA;CRISTIAN DANIEL;HERRERA;PEÑA;MASCULINO;44;40-44;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;MONTE PATRIA;DARIO MOLINA SANHUEZA;DARIO;MOLINA;SANHUEZA;MASCULINO;54;50-54;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;MONTE PATRIA;HERNAN BORQUEZ CASTILLO;HERNAN;BORQUEZ;CASTILLO;MASCULINO;29;25-29;PCCH;PARTIDO COMUNISTA DE CHILE
ALCALDES;4;DE COQUIMBO;OVALLE;CLAUDIO FERMIN RENTERIA LARRONDO;CLAUDIO FERMIN;RENTERIA;LARRONDO;MASCULINO;68;65-69;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;OVALLE;HECTOR ENRIQUE MALUENDA CAÑETE;HECTOR ENRIQUE;MALUENDA;CAÑETE;MASCULINO;53;50-54;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;OVALLE;JEANNETTE DEL CARMEN MEDINA ARAYA;JEANNETTE DEL CARMEN;MEDINA;ARAYA;FEMENINO;42;40-44;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;OVALLE;MARIO ALEJANDRO BARRIOS ROJAS;MARIO ALEJANDRO;BARRIOS;ROJAS;MASCULINO;50;50-54;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;OVALLE;MIGUEL SOLIS VIERA;MIGUEL;SOLIS;VIERA;MASCULINO;52;50-54;PCCH;PARTIDO COMUNISTA DE CHILE
ALCALDES;4;DE COQUIMBO;OVALLE;RODRIGO GALVEZ PEREZ;RODRIGO;GALVEZ;PEREZ;MASCULINO;34;30-34;PH;PARTIDO HUMANISTA
ALCALDES;4;DE COQUIMBO;OVALLE;WLADIMIR PLETICOSIC ORELLANA;WLADIMIR;PLETICOSIC;ORELLANA;MASCULINO;39;35-39;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;4;DE COQUIMBO;PAIHUANO;HERNAN AHUMADA AHUMADA;HERNAN;AHUMADA;AHUMADA;MASCULINO;44;40-44;RN;RENOVACION NACIONAL
ALCALDES;4;DE COQUIMBO;PAIHUANO;LORENZO ROBERTO TORRES MEDINA;LORENZO ROBERTO;TORRES;MEDINA;MASCULINO;66;65-69;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;PAIHUANO;MARIO ALFONSO ROJAS ROJAS;MARIO ALFONSO;ROJAS;ROJAS;MASCULINO;65;65-69;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;PUNITAQUI;CARLOS ANTONIO ARAYA BUGUEÑO;CARLOS ANTONIO;ARAYA;BUGUEÑO;MASCULINO;53;50-54;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;PUNITAQUI;CEDELINDA CARMEN VALDIVIA MORENO;CEDELINDA CARMEN;VALDIVIA;MORENO;FEMENINO;45;45-49;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;PUNITAQUI;HERMES DIAZ RIVERA;HERMES;DIAZ;RIVERA;MASCULINO;55;55-59;EVOPOLI;EVOLUCION POLITICA
ALCALDES;4;DE COQUIMBO;PUNITAQUI;HUGO BRAYAN BOLADOS TAPIA;HUGO BRAYAN;BOLADOS;TAPIA;MASCULINO;31;30-34;CONVERGENCIA;CONVERGENCIA SOCIAL
ALCALDES;4;DE COQUIMBO;PUNITAQUI;MARTA ANGELICA CARVAJAL CORTES;MARTA ANGELICA;CARVAJAL;CORTES;FEMENINO;59;55-59;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;PUNITAQUI;PEDRO ALEJANDRO VALDIVIA RAMIREZ;PEDRO ALEJANDRO;VALDIVIA;RAMIREZ;MASCULINO;70;70-74;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;PUNITAQUI;PEDRO HUMBERTO ARAYA ZEPEDA;PEDRO HUMBERTO;ARAYA;ZEPEDA;MASCULINO;57;55-59;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;RIO HURTADO;CARMEN JUANA OLIVARES DE LA RIVERA;CARMEN JUANA;OLIVARES;DE LA RIVERA;FEMENINO;43;40-44;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;RIO HURTADO;EDGARD BENJAMIN ANJEL VELIZ;EDGARD BENJAMIN;ANJEL;VELIZ;MASCULINO;32;30-34;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;RIO HURTADO;ROSA URQUETA GAHONA;ROSA;URQUETA;GAHONA;FEMENINO;55;55-59;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;4;DE COQUIMBO;RIO HURTADO;SOLANO DE LA RIVERA CORTES;SOLANO;DE LA RIVERA;CORTES;MASCULINO;55;55-59;UDI;UNION DEMOCRATA INDEPENDIENTE
ALCALDES;4;DE COQUIMBO;SALAMANCA;ALEJANDRO EMILIO TELLO ARATA;ALEJANDRO EMILIO;TELLO;ARATA;MASCULINO;48;45-49;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;SALAMANCA;ANGEL LEONARDO GONZALEZ AGUILERA;ANGEL LEONARDO;GONZALEZ;AGUILERA;MASCULINO;34;30-34;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;SALAMANCA;FERNANDO ALFREDO GALLARDO PEREIRA;FERNANDO ALFREDO;GALLARDO;PEREIRA;MASCULINO;69;65-69;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;SALAMANCA;GERARDO ANDRES ROJAS ESCUDERO;GERARDO ANDRES;ROJAS;ESCUDERO;MASCULINO;60;60-64;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;SALAMANCA;JOHNNY PATRICIO VINET SIAS;JOHNNY PATRICIO;VINET;SIAS;MASCULINO;57;55-59;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;SALAMANCA;LUIS ALEGRE ALCOTA;LUIS;ALEGRE;ALCOTA;MASCULINO;46;45-49;PCCH;PARTIDO COMUNISTA DE CHILE
ALCALDES;4;DE COQUIMBO;SALAMANCA;MARCELA MARGARITA DIAZ PALACIO;MARCELA MARGARITA;DIAZ;PALACIO;FEMENINO;45;45-49;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;SALAMANCA;MARIO ENRIQUE CHAVEZ RAMIREZ;MARIO ENRIQUE;CHAVEZ;RAMIREZ;MASCULINO;53;50-54;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;SALAMANCA;YERKO EDISON OCTAVIO AVALOS VILLARROEL;YERKO EDISON OCTAVIO;AVALOS;VILLARROEL;MASCULINO;30;30-34;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;VICUÑA;EUGENIA DE LAS MARIAS CIFUENTES LILLO;EUGENIA DE LAS MARIAS;CIFUENTES;LILLO;FEMENINO;57;55-59;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;VICUÑA;MARIO AROS CARVAJAL;MARIO;AROS;CARVAJAL;MASCULINO;48;45-49;IND;INDEPENDIENTES
ALCALDES;4;DE COQUIMBO;VICUÑA;RAFAEL VERA CASTILLO;RAFAEL;VERA;CASTILLO;MASCULINO;55;55-59;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;5;DE VALPARAISO;ALGARROBO;EDUARDO EUGENIO SALGADO REYES;EDUARDO EUGENIO;SALGADO;REYES;MASCULINO;55;55-59;UPA;PARTIDO UNION PATRIOTICA
ALCALDES;5;DE VALPARAISO;ALGARROBO;JESSICA MARCELA GARCIA PHILLIPS;JESSICA MARCELA;GARCIA;PHILLIPS;FEMENINO;46;45-49;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;ALGARROBO;JOSE LUIS YAÑEZ MALDONADO;JOSE LUIS;YAÑEZ;MALDONADO;MASCULINO;48;45-49;UDI;UNION DEMOCRATA INDEPENDIENTE
ALCALDES;5;DE VALPARAISO;ALGARROBO;SANTIAGO VERA TORREALBA;SANTIAGO;VERA;TORREALBA;MASCULINO;64;60-64;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CABILDO;ALBERTO PATRICIO ALIAGA DIAZ;ALBERTO PATRICIO;ALIAGA;DIAZ;MASCULINO;74;70-74;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CABILDO;CLAUDIO ALEXIS GODOY TORO;CLAUDIO ALEXIS;GODOY;TORO;MASCULINO;46;45-49;CONVERGENCIA;CONVERGENCIA SOCIAL
ALCALDES;5;DE VALPARAISO;CABILDO;LUIS ALBERTO RODRIGUEZ SANHUEZA;LUIS ALBERTO;RODRIGUEZ;SANHUEZA;MASCULINO;81;80 o +;IND;IND RENOVACION NACIONAL
ALCALDES;5;DE VALPARAISO;CABILDO;MARIO SEGUNDO ALVARADO OSORIO;MARIO SEGUNDO;ALVARADO;OSORIO;MASCULINO;55;55-59;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CABILDO;VICTOR DONOSO OYANEDEL;VICTOR;DONOSO;OYANEDEL;MASCULINO;47;45-49;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;5;DE VALPARAISO;CALERA;CINTHY MAGDALENA MISKULINI ARAYA;CINTHY MAGDALENA;MISKULINI;ARAYA;FEMENINO;48;45-49;PCCH;PARTIDO COMUNISTA DE CHILE
ALCALDES;5;DE VALPARAISO;CALERA;EDUARDO MARTINEZ MACHUCA;EDUARDO;MARTINEZ;MACHUCA;MASCULINO;60;60-64;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;5;DE VALPARAISO;CALERA;IVANNA GONZALEZ VILLALOBOS;IVANNA;GONZALEZ;VILLALOBOS;FEMENINO;30;30-34;CONVERGENCIA;CONVERGENCIA SOCIAL
ALCALDES;5;DE VALPARAISO;CALERA;JOHNNY PIRAINO MENESES;JOHNNY;PIRAINO;MENESES;MASCULINO;42;40-44;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CALERA;NICOLAS ALEJANDRO CHAHUAN VELIZ;NICOLAS ALEJANDRO;CHAHUAN;VELIZ;MASCULINO;35;35-39;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CALERA;TRINIDAD ROJO AUGUSTO;TRINIDAD;ROJO;AUGUSTO;FEMENINO;66;65-69;RN;RENOVACION NACIONAL
ALCALDES;5;DE VALPARAISO;CALLE LARGA;DINA GONZALEZ ALFARO;DINA;GONZALEZ;ALFARO;FEMENINO;38;35-39;PS;PARTIDO SOCIALISTA DE CHILE
ALCALDES;5;DE VALPARAISO;CALLE LARGA;JUAN VILLARROEL SALINAS;JUAN;VILLARROEL;SALINAS;MASCULINO;62;60-64;RN;RENOVACION NACIONAL
ALCALDES;5;DE VALPARAISO;CALLE LARGA;MARCELO PATRICIO CASTILLO VARAS;MARCELO PATRICIO;CASTILLO;VARAS;MASCULINO;48;45-49;PH;PARTIDO HUMANISTA
ALCALDES;5;DE VALPARAISO;CARTAGENA;BERNARDO LUIS ALVAREZ GARCIA;BERNARDO LUIS;ALVAREZ;GARCIA;MASCULINO;33;30-34;COMUNES;COMUNES
ALCALDES;5;DE VALPARAISO;CARTAGENA;RAUL EDUARDO LORCA MERINO;RAUL EDUARDO;LORCA;MERINO;MASCULINO;57;55-59;PRI;PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA
ALCALDES;5;DE VALPARAISO;CARTAGENA;RODRIGO GARCIA TAPIA;RODRIGO;GARCIA;TAPIA;MASCULINO;45;45-49;PPD;PARTIDO POR LA DEMOCRACIA
ALCALDES;5;DE VALPARAISO;CASABLANCA;FRANCISCO JAVIER RIQUELME LOPEZ;FRANCISCO JAVIER;RIQUELME;LOPEZ;MASCULINO;43;40-44;RD;REVOLUCION DEMOCRATICA
ALCALDES;5;DE VALPARAISO;CASABLANCA;IVAN DURAN PALMA;IVAN;DURAN;PALMA;MASCULINO;55;55-59;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CASABLANCA;RODRIGO MARTINEZ ROCA;RODRIGO;MARTINEZ;ROCA;MASCULINO;56;55-59;RN;RENOVACION NACIONAL
ALCALDES;5;DE VALPARAISO;CATEMU;BENJAMIN KOCH CHACON;BENJAMIN;KOCH;CHACON;MASCULINO;39;35-39;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CATEMU;FELIPE GONZALEZ ARANCIBIA;FELIPE;GONZALEZ;ARANCIBIA;MASCULINO;31;30-34;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;5;DE VALPARAISO;CATEMU;HARRY BAILEY VALENZUELA;HARRY;BAILEY;VALENZUELA;MASCULINO;42;40-44;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CATEMU;MANUEL HUMBERTO ARANCIBIA MORALES;MANUEL HUMBERTO;ARANCIBIA;MORALES;MASCULINO;47;45-49;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CATEMU;RODRIGO DIAZ BRITO;RODRIGO;DIAZ;BRITO;MASCULINO;47;45-49;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CONCON;FREDDY ANTONIO RAMIREZ VILLALOBOS;FREDDY ANTONIO;RAMIREZ;VILLALOBOS;MASCULINO;45;45-49;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CONCON;JORGE ANTONIO VALDOVINOS GOMEZ;JORGE ANTONIO;VALDOVINOS;GOMEZ;MASCULINO;61;60-64;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CONCON;LUIS RIVERA CANEO;LUIS;RIVERA;CANEO;MASCULINO;39;35-39;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CONCON;MARCIA LORENA TAPIA NAVIA;MARCIA LORENA;TAPIA;NAVIA;FEMENINO;49;45-49;UPA;PARTIDO UNION PATRIOTICA
ALCALDES;5;DE VALPARAISO;CONCON;MARCIAL ORTIZ FLORES;MARCIAL;ORTIZ;FLORES;MASCULINO;53;50-54;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;5;DE VALPARAISO;CONCON;PABLO ESTEBAN ROJAS DAYDI;PABLO ESTEBAN;ROJAS;DAYDI;MASCULINO;48;45-49;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;CONCON;RICARDO ANDRES URENDA HERENCIA;RICARDO ANDRES;URENDA;HERENCIA;MASCULINO;37;35-39;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;EL QUISCO;DANIA CONTRERAS JIMENEZ;DANIA;CONTRERAS;JIMENEZ;FEMENINO;44;40-44;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;5;DE VALPARAISO;EL QUISCO;JOSE JOFRE BUSTOS;JOSE;JOFRE;BUSTOS;MASCULINO;48;45-49;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;EL QUISCO;KARIME CHAMAL ORMEÑO;KARIME;CHAMAL;ORMEÑO;FEMENINO;38;35-39;RN;RENOVACION NACIONAL
ALCALDES;5;DE VALPARAISO;EL QUISCO;MARIO GONZALO PEREZ BARRERA;MARIO GONZALO;PEREZ;BARRERA;MASCULINO;58;55-59;PCCH;PARTIDO COMUNISTA DE CHILE
ALCALDES;5;DE VALPARAISO;EL TABO;ALFONSO MUÑOZ ARAVENA;ALFONSO;MUÑOZ;ARAVENA;MASCULINO;58;55-59;PS;PARTIDO SOCIALISTA DE CHILE
ALCALDES;5;DE VALPARAISO;EL TABO;GLORIA CARRASCO NUÑEZ;GLORIA;CARRASCO;NUÑEZ;FEMENINO;55;55-59;RN;RENOVACION NACIONAL
ALCALDES;5;DE VALPARAISO;EL TABO;LUIS ALEJANDRO GARCIA JOFRE;LUIS ALEJANDRO;GARCIA;JOFRE;MASCULINO;74;70-74;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;EL TABO;RODRIGO TOBAR GALLARDO;RODRIGO;TOBAR;GALLARDO;MASCULINO;35;35-39;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;EL TABO;VERONICA ROJAS ARENAS;VERONICA;ROJAS;ARENAS;FEMENINO;64;60-64;IND;INDEPENDIENTE
ALCALDES;5;DE VALPARAISO;EL TABO;YURI JOANN RAVEST FRITZ;YURI JOANN;RAVEST;FRITZ;MASCULINO;47;45-49;IND;INDEPENDIENTE
ALCALDES;5;DE VALPARAISO;HIJUELAS;FERNANDO AMADOR CARRASCO CABRERA;FERNANDO AMADOR;CARRASCO;CABRERA;MASCULINO;66;65-69;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;HIJUELAS;JOSE RAFAEL SAAVEDRA IBACACHE;JOSE RAFAEL;SAAVEDRA;IBACACHE;MASCULINO;45;45-49;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;HIJUELAS;KAREN FIGUEROA LOPEZ;KAREN;FIGUEROA;LOPEZ;FEMENINO;42;40-44;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;HIJUELAS;SERGIO JOSE SANCHEZ ROJAS;SERGIO JOSE;SANCHEZ;ROJAS;MASCULINO;62;60-64;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;ISLA DE PASCUA;IVONNE NAHOE ZAMORA;IVONNE;NAHOE;ZAMORA;FEMENINO;52;50-54;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;ISLA DE PASCUA;JULIO ARAKI TEPANO;JULIO;ARAKI;TEPANO;MASCULINO;64;60-64;UDI;UNION DEMOCRATA INDEPENDIENTE
ALCALDES;5;DE VALPARAISO;ISLA DE PASCUA;PEDRO PABLO EDMUNDS PAOA;PEDRO PABLO;EDMUNDS;PAOA;MASCULINO;59;55-59;PRO;PARTIDO PROGRESISTA DE CHILE
ALCALDES;5;DE VALPARAISO;JUAN FERNANDEZ;DIEGO FELIPE LEON TUDELA;DIEGO FELIPE;LEON;TUDELA;MASCULINO;30;30-34;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;JUAN FERNANDEZ;PABLO ANDRES MANRIQUEZ ANGULO;PABLO ANDRES;MANRIQUEZ;ANGULO;MASCULINO;37;35-39;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;LA CRUZ;ANDRES LEIVA VALENCIA;ANDRES;LEIVA;VALENCIA;MASCULINO;43;40-44;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;LA CRUZ;FILOMENA NAVIA HEVIA;FILOMENA;NAVIA;HEVIA;FEMENINO;50;50-54;PS;PARTIDO SOCIALISTA DE CHILE
ALCALDES;5;DE VALPARAISO;LA CRUZ;MIRENTXU ARRAZTOA LARRONDO;MIRENTXU;ARRAZTOA;LARRONDO;FEMENINO;36;35-39;UDI;UNION DEMOCRATA INDEPENDIENTE
ALCALDES;5;DE VALPARAISO;LA LIGUA;CLARISA DE LAS MERCEDES SECO TAPIA;CLARISA DE LAS MERCEDES;SECO;TAPIA;FEMENINO;54;50-54;UPA;PARTIDO UNION PATRIOTICA
ALCALDES;5;DE VALPARAISO;LA LIGUA;GARY LEIVA ROJO;GARY;LEIVA;ROJO;MASCULINO;51;50-54;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;LA LIGUA;JUAN IBACACHE IBACACHE;JUAN;IBACACHE;IBACACHE;MASCULINO;61;60-64;RN;RENOVACION NACIONAL
ALCALDES;5;DE VALPARAISO;LA LIGUA;PATRICIO DANIEL PALLARES VALENZUELA;PATRICIO DANIEL;PALLARES;VALENZUELA;MASCULINO;49;45-49;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;LA LIGUA;RICARDO FERREIRA FERREIRA;RICARDO;FERREIRA;FERREIRA;MASCULINO;46;45-49;PS;PARTIDO SOCIALISTA DE CHILE
ALCALDES;5;DE VALPARAISO;LA LIGUA;RUBEN SALVADOR DIAZ TAPIA;RUBEN SALVADOR;DIAZ;TAPIA;MASCULINO;56;55-59;PCCH;PARTIDO COMUNISTA DE CHILE
ALCALDES;5;DE VALPARAISO;LIMACHE;DANIEL MORALES ESPINDOLA;DANIEL;MORALES;ESPINDOLA;MASCULINO;49;45-49;RN;RENOVACION NACIONAL
ALCALDES;5;DE VALPARAISO;LIMACHE;DANILO SANDOVAL SARABIA;DANILO;SANDOVAL;SARABIA;MASCULINO;36;35-39;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;LIMACHE;FRANCISCO JAVIER ARIAS TERUEL;FRANCISCO JAVIER;ARIAS;TERUEL;MASCULINO;28;25-29;UPA;PARTIDO UNION PATRIOTICA
ALCALDES;5;DE VALPARAISO;LIMACHE;SEBASTIAN ENRIQUE BALBONTIN BUSTAMANTE;SEBASTIAN ENRIQUE;BALBONTIN;BUSTAMANTE;MASCULINO;34;30-34;RD;REVOLUCION DEMOCRATICA
ALCALDES;5;DE VALPARAISO;LLAILLAY;CARLOS JAVIER MIRANDA ROZAS;CARLOS JAVIER;MIRANDA;ROZAS;MASCULINO;42;40-44;PCCH;PARTIDO COMUNISTA DE CHILE
ALCALDES;5;DE VALPARAISO;LLAILLAY;EDGARDO GONZALEZ ARANCIBIA;EDGARDO;GONZALEZ;ARANCIBIA;MASCULINO;33;30-34;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;5;DE VALPARAISO;LLAILLAY;FERNANDO ASTORGA TERRAZA;FERNANDO;ASTORGA;TERRAZA;MASCULINO;31;30-34;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;LOS ANDES;BENIGNO ALEJANDRO RETAMAL RODRIGUEZ;BENIGNO ALEJANDRO;RETAMAL;RODRIGUEZ;MASCULINO;48;45-49;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;LOS ANDES;MANUEL RIVERA MARTINEZ;MANUEL;RIVERA;MARTINEZ;MASCULINO;59;55-59;UDI;UNION DEMOCRATA INDEPENDIENTE
ALCALDES;5;DE VALPARAISO;LOS ANDES;MARCELO DAVID MERINO VERGARA;MARCELO DAVID;MERINO;VERGARA;MASCULINO;49;45-49;PR;PARTIDO RADICAL DE CHILE
ALCALDES;5;DE VALPARAISO;LOS ANDES;MIGUEL ALEX HENRIQUEZ CELEDON;MIGUEL ALEX;HENRIQUEZ;CELEDON;MASCULINO;45;45-49;PCCH;PARTIDO COMUNISTA DE CHILE
ALCALDES;5;DE VALPARAISO;NOGALES;JONATHAN MOISES VASQUEZ LEON;JONATHAN MOISES;VASQUEZ;LEON;MASCULINO;33;30-34;PCCH;PARTIDO COMUNISTA DE CHILE
ALCALDES;5;DE VALPARAISO;NOGALES;MARGARITA OSORIO PIZARRO;MARGARITA;OSORIO;PIZARRO;FEMENINO;57;55-59;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;NOGALES;RICARDO ALIAGA GOMEZ;RICARDO;ALIAGA;GOMEZ;MASCULINO;67;65-69;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;5;DE VALPARAISO;OLMUE;ALEJANDRO COLLAO REYES;ALEJANDRO;COLLAO;REYES;MASCULINO;49;45-49;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;OLMUE;ANITA MARIA VERGARA ESTAY;ANITA MARIA;VERGARA;ESTAY;FEMENINO;59;55-59;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;OLMUE;JAVIER ENRIQUE PUIGGROS VOGEL;JAVIER ENRIQUE;PUIGGROS;VOGEL;MASCULINO;48;45-49;EVOPOLI;EVOLUCION POLITICA
ALCALDES;5;DE VALPARAISO;OLMUE;JORGE ELIAS JIL HERRERA;JORGE ELIAS;JIL;HERRERA;MASCULINO;43;40-44;PH;PARTIDO HUMANISTA
ALCALDES;5;DE VALPARAISO;OLMUE;NOEMI SUSANA CACERES ROJAS;NOEMI SUSANA;CACERES;ROJAS;FEMENINO;52;50-54;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;OLMUE;RAMON ROLANDO FREZ ARANCIBIA;RAMON ROLANDO;FREZ;ARANCIBIA;MASCULINO;74;70-74;REPUBLICANO;PARTIDO REPUBLICANO DE CHILE
ALCALDES;5;DE VALPARAISO;PANQUEHUE;GONZALO VERGARA LIZANA;GONZALO;VERGARA;LIZANA;MASCULINO;44;40-44;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;5;DE VALPARAISO;PANQUEHUE;MAGALI SEPULVEDA CONTRERAS;MAGALI;SEPULVEDA;CONTRERAS;FEMENINO;67;65-69;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;PANQUEHUE;MARGARITA ANDREA VELEZ MALGUE;MARGARITA ANDREA;VELEZ;MALGUE;FEMENINO;38;35-39;UDI;UNION DEMOCRATA INDEPENDIENTE
ALCALDES;5;DE VALPARAISO;PAPUDO;CLAUDIA ADASME DONOSO;CLAUDIA;ADASME;DONOSO;FEMENINO;40;40-44;RN;RENOVACION NACIONAL
ALCALDES;5;DE VALPARAISO;PAPUDO;JAIME AHUMADA ROBLES;JAIME;AHUMADA;ROBLES;MASCULINO;54;50-54;PDC;PARTIDO DEMOCRATA CRISTIANO
ALCALDES;5;DE VALPARAISO;PAPUDO;MANUEL ALEJANDRO BERRIOS MORALES;MANUEL ALEJANDRO;BERRIOS;MORALES;MASCULINO;35;35-39;IND;INDEPENDIENTES
ALCALDES;5;DE VALPARAISO;PAPUDO;MARCEL HENRI CLAUDE REYES;MARCEL HENRI;CLAUDE;REYES;MASCULINO;64;60-64;UPA;PARTIDO UNION PATRIOTICA
ALCALDES;5;DE VALPARAISO;PAPUDO;RAQUEL JUDITH GONZALEZ ESPINOSA;RAQUEL JUDITH;GONZALEZ;ESPINOSA;FEMENINO;46;45-49;RD;REVOLUCION DEMOCRATICA
